file,expected,transcribed,expected_norm,transcribed_norm,cer,wer,mer,wil,wip,hits,substitutions,deletions,insertions,ops,truth,hypothesis
turn_350_D.wav,"OK. Alright, and other than that, have you been having any other symptoms at all besides the pain?",okay one oh right and other than that have you been having any other symptoms at all besides the pain,ok alright and other than that have you been having any other symptoms at all besides the pain,okay one oh right and other than that have you been having any other symptoms at all besides the pain,0.09574468085106383,0.2222222222222222,0.2,0.28888888888888886,0.7111111111111111,16,2,0,2,"[[AlignmentChunk(type='insert', ref_start_idx=0, ref_end_idx=0, hyp_start_idx=0, hyp_end_idx=2), AlignmentChunk(type='substitute', ref_start_idx=0, ref_end_idx=2, hyp_start_idx=2, hyp_end_idx=4), AlignmentChunk(type='equal', ref_start_idx=2, ref_end_idx=18, hyp_start_idx=4, hyp_end_idx=20)]]","[['ok', 'alright', 'and', 'other', 'than', 'that', 'have', 'you', 'been', 'having', 'any', 'other', 'symptoms', 'at', 'all', 'besides', 'the', 'pain']]","[['okay', 'one', 'oh', 'right', 'and', 'other', 'than', 'that', 'have', 'you', 'been', 'having', 'any', 'other', 'symptoms', 'at', 'all', 'besides', 'the', 'pain']]"
turn_351_P.wav,"No, no, nothing else, that's it, just have these sharp episodes of pain that last a couple of seconds.",no no nothing else that's it just have these shot episodes of pain that last couple of seconds,no no nothing else thats it just have these sharp episodes of pain that last a couple of seconds,no no nothing else thats it just have these shot episodes of pain that last couple of seconds,0.052083333333333336,0.10526315789473684,0.10526315789473684,0.1549707602339181,0.8450292397660819,17,1,1,0,"[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=9, hyp_start_idx=0, hyp_end_idx=9), AlignmentChunk(type='substitute', ref_start_idx=9, ref_end_idx=10, hyp_start_idx=9, hyp_end_idx=10), AlignmentChunk(type='equal', ref_start_idx=10, ref_end_idx=15, hyp_start_idx=10, hyp_end_idx=15), AlignmentChunk(type='delete', ref_start_idx=15, ref_end_idx=16, hyp_start_idx=15, hyp_end_idx=15), AlignmentChunk(type='equal', ref_start_idx=16, ref_end_idx=19, hyp_start_idx=15, hyp_end_idx=18)]]","[['no', 'no', 'nothing', 'else', 'thats', 'it', 'just', 'have', 'these', 'sharp', 'episodes', 'of', 'pain', 'that', 'last', 'a', 'couple', 'of', 'seconds']]","[['no', 'no', 'nothing', 'else', 'thats', 'it', 'just', 'have', 'these', 'shot', 'episodes', 'of', 'pain', 'that', 'last', 'couple', 'of', 'seconds']]"
turn_352_D.wav,"OK, um have you have you tried like any medications that has helped the pain?",okay i'm have you have you tried like any medications that has helped the pain,ok um have you have you tried like any medications that has helped the pain,okay im have you have you tried like any medications that has helped the pain,0.04,0.13333333333333333,0.13333333333333333,0.24888888888888883,0.7511111111111112,13,2,0,0,"[[AlignmentChunk(type='substitute', ref_start_idx=0, ref_end_idx=2, hyp_start_idx=0, hyp_end_idx=2), AlignmentChunk(type='equal', ref_start_idx=2, ref_end_idx=15, hyp_start_idx=2, hyp_end_idx=15)]]","[['ok', 'um', 'have', 'you', 'have', 'you', 'tried', 'like', 'any', 'medications', 'that', 'has', 'helped', 'the', 'pain']]","[['okay', 'im', 'have', 'you', 'have', 'you', 'tried', 'like', 'any', 'medications', 'that', 'has', 'helped', 'the', 'pain']]"
turn_353_P.wav,"Yeah, I took some um, I took some Tylenol and that did help.",yeah i took some am i took some tylenol and that did help,yeah i took some um i took some tylenol and that did help,yeah i took some am i took some tylenol and that did help,0.017543859649122806,0.07692307692307693,0.07692307692307693,0.1479289940828401,0.8520710059171599,12,1,0,0,"[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=4, hyp_start_idx=0, hyp_end_idx=4), AlignmentChunk(type='substitute', ref_start_idx=4, ref_end_idx=5, hyp_start_idx=4, hyp_end_idx=5), AlignmentChunk(type='equal', ref_start_idx=5, ref_end_idx=13, hyp_start_idx=5, hyp_end_idx=13)]]","[['yeah', 'i', 'took', 'some', 'um', 'i', 'took', 'some', 'tylenol', 'and', 'that', 'did', 'help']]","[['yeah', 'i', 'took', 'some', 'am', 'i', 'took', 'some', 'tylenol', 'and', 'that', 'did', 'help']]"
turn_354_D.wav,OK.,okay halle,ok,okay halle,4.0,2.0,1.0,1.0,0.0,0,1,0,1,"[[AlignmentChunk(type='insert', ref_start_idx=0, ref_end_idx=0, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='substitute', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=1, hyp_end_idx=2)]]",[['ok']],"[['okay', 'halle']]"
turn_355_P.wav,I took it once yesterday.,i took it once yesterday,i took it once yesterday,i took it once yesterday,0.0,0.0,0.0,0.0,1.0,5,0,0,0,"[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=5, hyp_start_idx=0, hyp_end_idx=5)]]","[['i', 'took', 'it', 'once', 'yesterday']]","[['i', 'took', 'it', 'once', 'yesterday']]"
turn_356_D.wav,"Alright, um, any recent injuries to the area like did you have any falls or anything like that?",alright him any recent injuries to the area like did you have any force or anything like that,alright um any recent injuries to the area like did you have any falls or anything like that,alright him any recent injuries to the area like did you have any force or anything like that,0.06521739130434782,0.1111111111111111,0.1111111111111111,0.2098765432098766,0.7901234567901234,16,2,0,0,"[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='substitute', ref_start_idx=1, ref_end_idx=2, hyp_start_idx=1, hyp_end_idx=2), AlignmentChunk(type='equal', ref_start_idx=2, ref_end_idx=13, hyp_start_idx=2, hyp_end_idx=13), AlignmentChunk(type='substitute', ref_start_idx=13, ref_end_idx=14, hyp_start_idx=13, hyp_end_idx=14), AlignmentChunk(type='equal', ref_start_idx=14, ref_end_idx=18, hyp_start_idx=14, hyp_end_idx=18)]]","[['alright', 'um', 'any', 'recent', 'injuries', 'to', 'the', 'area', 'like', 'did', 'you', 'have', 'any', 'falls', 'or', 'anything', 'like', 'that']]","[['alright', 'him', 'any', 'recent', 'injuries', 'to', 'the', 'area', 'like', 'did', 'you', 'have', 'any', 'force', 'or', 'anything', 'like', 'that']]"
turn_357_P.wav,"No, no I haven't.",no no i haven't,no no i havent,no no i havent,0.0,0.0,0.0,0.0,1.0,4,0,0,0,"[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=4, hyp_start_idx=0, hyp_end_idx=4)]]","[['no', 'no', 'i', 'havent']]","[['no', 'no', 'i', 'havent']]"
turn_358_D.wav,"Any headaches, nausea or vomiting, fevers, or chills? Any of those symptoms?",any headaches nausea or vomiting fevers or chills any of those symptoms,any headaches nausea or vomiting fevers or chills any of those symptoms,any headaches nausea or vomiting fevers or chills any of those symptoms,0.0,0.0,0.0,0.0,1.0,12,0,0,0,"[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=12, hyp_start_idx=0, hyp_end_idx=12)]]","[['any', 'headaches', 'nausea', 'or', 'vomiting', 'fevers', 'or', 'chills', 'any', 'of', 'those', 'symptoms']]","[['any', 'headaches', 'nausea', 'or', 'vomiting', 'fevers', 'or', 'chills', 'any', 'of', 'those', 'symptoms']]"
turn_359_P.wav,No.,no,no,no,0.0,0.0,0.0,0.0,1.0,1,0,0,0,"[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1)]]",[['no']],[['no']]
turn_360_D.wav,"OK, any cough, runny nose, any viral symptoms?",okay any cough runny nose any viral symptoms,ok any cough runny nose any viral symptoms,okay any cough runny nose any viral symptoms,0.047619047619047616,0.125,0.125,0.234375,0.765625,7,1,0,0,"[[AlignmentChunk(type='substitute', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='equal', ref_start_idx=1, ref_end_idx=8, hyp_start_idx=1, hyp_end_idx=8)]]","[['ok', 'any', 'cough', 'runny', 'nose', 'any', 'viral', 'symptoms']]","[['okay', 'any', 'cough', 'runny', 'nose', 'any', 'viral', 'symptoms']]"
turn_361_P.wav,"No, well not right now, but I did have a, I did have a flu last week. I had a fever, had a runny nose. I did have a bit of a cough and I was feeling super tired, but not anymore. I'm OK now.",no well not right now but i did have a i did have a flu last week i had a fever had a runny nose i did have a bit of a cough and i was feeling super tired but not anymore i'm okay now,no well not right now but i did have a i did have a flu last week i had a fever had a runny nose i did have a bit of a cough and i was feeling super tired but not anymore im ok now,no well not right now but i did have a i did have a flu last week i had a fever had a runny nose i did have a bit of a cough and i was feeling super tired but not anymore im okay now,0.011111111111111112,0.022222222222222223,0.022222222222222223,0.043950617283950666,0.9560493827160493,44,1,0,0,"[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=43, hyp_start_idx=0, hyp_end_idx=43), AlignmentChunk(type='substitute', ref_start_idx=43, ref_end_idx=44, hyp_start_idx=43, hyp_end_idx=44), AlignmentChunk(type='equal', ref_start_idx=44, ref_end_idx=45, hyp_start_idx=44, hyp_end_idx=45)]]","[['no', 'well', 'not', 'right', 'now', 'but', 'i', 'did', 'have', 'a', 'i', 'did', 'have', 'a', 'flu', 'last', 'week', 'i', 'had', 'a', 'fever', 'had', 'a', 'runny', 'nose', 'i', 'did', 'have', 'a', 'bit', 'of', 'a', 'cough', 'and', 'i', 'was', 'feeling', 'super', 'tired', 'but', 'not', 'anymore', 'im', 'ok', 'now']]","[['no', 'well', 'not', 'right', 'now', 'but', 'i', 'did', 'have', 'a', 'i', 'did', 'have', 'a', 'flu', 'last', 'week', 'i', 'had', 'a', 'fever', 'had', 'a', 'runny', 'nose', 'i', 'did', 'have', 'a', 'bit', 'of', 'a', 'cough', 'and', 'i', 'was', 'feeling', 'super', 'tired', 'but', 'not', 'anymore', 'im', 'okay', 'now']]"
turn_362_D.wav,"OK, and have you at all had any dizziness or have you fainted at all?",okay and have you at all had any dizziness or have you fainted at all,ok and have you at all had any dizziness or have you fainted at all,okay and have you at all had any dizziness or have you fainted at all,0.029850746268656716,0.06666666666666667,0.06666666666666667,0.12888888888888883,0.8711111111111112,14,1,0,0,"[[AlignmentChunk(type='substitute', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='equal', ref_start_idx=1, ref_end_idx=15, hyp_start_idx=1, hyp_end_idx=15)]]","[['ok', 'and', 'have', 'you', 'at', 'all', 'had', 'any', 'dizziness', 'or', 'have', 'you', 'fainted', 'at', 'all']]","[['okay', 'and', 'have', 'you', 'at', 'all', 'had', 'any', 'dizziness', 'or', 'have', 'you', 'fainted', 'at', 'all']]"
turn_363_P.wav,No.,no heidi,no,no heidi,3.0,1.0,0.5,0.5,0.5,1,0,0,1,"[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='insert', ref_start_idx=1, ref_end_idx=1, hyp_start_idx=1, hyp_end_idx=2)]]",[['no']],"[['no', 'heidi']]"
turn_364_D.wav,OK. Have you been noticing any kind of weakness or numbness?,okay what have you been noticing any kind of weakness or numbness,ok have you been noticing any kind of weakness or numbness,okay what have you been noticing any kind of weakness or numbness,0.1206896551724138,0.18181818181818182,0.16666666666666666,0.24242424242424243,0.7575757575757576,10,1,0,1,"[[AlignmentChunk(type='insert', ref_start_idx=0, ref_end_idx=0, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='substitute', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=1, hyp_end_idx=2), AlignmentChunk(type='equal', ref_start_idx=1, ref_end_idx=11, hyp_start_idx=2, hyp_end_idx=12)]]","[['ok', 'have', 'you', 'been', 'noticing', 'any', 'kind', 'of', 'weakness', 'or', 'numbness']]","[['okay', 'what', 'have', 'you', 'been', 'noticing', 'any', 'kind', 'of', 'weakness', 'or', 'numbness']]"
turn_365_P.wav,No.,no but he may,no,no but he may,5.5,3.0,0.75,0.75,0.25,1,0,0,3,"[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='insert', ref_start_idx=1, ref_end_idx=1, hyp_start_idx=1, hyp_end_idx=4)]]",[['no']],"[['no', 'but', 'he', 'may']]"
turn_366_D.wav,"No, OK, and in terms of your past medical history, do you have any medical conditions like diabetes, high blood pressure, any other diagnosis?",no okay and in terms of your past medical history do you have any medical conditions like diabetes high blood pressure any other diagnosis,no ok and in terms of your past medical history do you have any medical conditions like diabetes high blood pressure any other diagnosis,no okay and in terms of your past medical history do you have any medical conditions like diabetes high blood pressure any other diagnosis,0.014705882352941176,0.041666666666666664,0.041666666666666664,0.0815972222222221,0.9184027777777779,23,1,0,0,"[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='substitute', ref_start_idx=1, ref_end_idx=2, hyp_start_idx=1, hyp_end_idx=2), AlignmentChunk(type='equal', ref_start_idx=2, ref_end_idx=24, hyp_start_idx=2, hyp_end_idx=24)]]","[['no', 'ok', 'and', 'in', 'terms', 'of', 'your', 'past', 'medical', 'history', 'do', 'you', 'have', 'any', 'medical', 'conditions', 'like', 'diabetes', 'high', 'blood', 'pressure', 'any', 'other', 'diagnosis']]","[['no', 'okay', 'and', 'in', 'terms', 'of', 'your', 'past', 'medical', 'history', 'do', 'you', 'have', 'any', 'medical', 'conditions', 'like', 'diabetes', 'high', 'blood', 'pressure', 'any', 'other', 'diagnosis']]"
turn_367_P.wav,No. I'm a pretty healthy 25 year old.,no i'm a pretty healthy twenty five euro,no im a pretty healthy 25 year old,no im a pretty healthy twenty five euro,0.4117647058823529,0.375,0.375,0.609375,0.390625,5,3,0,0,"[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=5, hyp_start_idx=0, hyp_end_idx=5), AlignmentChunk(type='substitute', ref_start_idx=5, ref_end_idx=8, hyp_start_idx=5, hyp_end_idx=8)]]","[['no', 'im', 'a', 'pretty', 'healthy', '25', 'year', 'old']]","[['no', 'im', 'a', 'pretty', 'healthy', 'twenty', 'five', 'euro']]"
turn_368_D.wav,"OK. Um, do you take any medications?",okay view on do you take any medications,ok um do you take any medications,okay view on do you take any medications,0.2727272727272727,0.42857142857142855,0.375,0.5535714285714286,0.44642857142857145,5,2,0,1,"[[AlignmentChunk(type='insert', ref_start_idx=0, ref_end_idx=0, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='substitute', ref_start_idx=0, ref_end_idx=2, hyp_start_idx=1, hyp_end_idx=3), AlignmentChunk(type='equal', ref_start_idx=2, ref_end_idx=7, hyp_start_idx=3, hyp_end_idx=8)]]","[['ok', 'um', 'do', 'you', 'take', 'any', 'medications']]","[['okay', 'view', 'on', 'do', 'you', 'take', 'any', 'medications']]"
turn_369_P.wav,I sometimes take Tylenol.,i sometimes take tylenol,i sometimes take tylenol,i sometimes take tylenol,0.0,0.0,0.0,0.0,1.0,4,0,0,0,"[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=4, hyp_start_idx=0, hyp_end_idx=4)]]","[['i', 'sometimes', 'take', 'tylenol']]","[['i', 'sometimes', 'take', 'tylenol']]"
turn_370_D.wav,"OK, and any allergies at all?",okay and any allergies at all,ok and any allergies at all,okay and any allergies at all,0.07407407407407407,0.16666666666666666,0.16666666666666666,0.30555555555555547,0.6944444444444445,5,1,0,0,"[[AlignmentChunk(type='substitute', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='equal', ref_start_idx=1, ref_end_idx=6, hyp_start_idx=1, hyp_end_idx=6)]]","[['ok', 'and', 'any', 'allergies', 'at', 'all']]","[['okay', 'and', 'any', 'allergies', 'at', 'all']]"
turn_371_P.wav,No.,no by day,no,no by day,3.5,2.0,0.6666666666666666,0.6666666666666667,0.3333333333333333,1,0,0,2,"[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='insert', ref_start_idx=1, ref_end_idx=1, hyp_start_idx=1, hyp_end_idx=3)]]",[['no']],"[['no', 'by', 'day']]"
turn_372_D.wav,"OK, and any previous surgeries?",okay and any previous surgeries,ok and any previous surgeries,okay and any previous surgeries,0.06896551724137931,0.2,0.2,0.3599999999999999,0.6400000000000001,4,1,0,0,"[[AlignmentChunk(type='substitute', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='equal', ref_start_idx=1, ref_end_idx=5, hyp_start_idx=1, hyp_end_idx=5)]]","[['ok', 'and', 'any', 'previous', 'surgeries']]","[['okay', 'and', 'any', 'previous', 'surgeries']]"
turn_373_P.wav,"No no, no surgeries.",no no no surgeries,no no no surgeries,no no no surgeries,0.0,0.0,0.0,0.0,1.0,4,0,0,0,"[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=4, hyp_start_idx=0, hyp_end_idx=4)]]","[['no', 'no', 'no', 'surgeries']]","[['no', 'no', 'no', 'surgeries']]"
turn_374_D.wav,Do you have any family history of any heart conditions or any cancers or anything like that?,you have any family history of any hot conditions or any cancers or anything like that,do you have any family history of any heart conditions or any cancers or anything like that,you have any family history of any hot conditions or any cancers or anything like that,0.06593406593406594,0.11764705882352941,0.11764705882352941,0.17279411764705888,0.8272058823529411,15,1,1,0,"[[AlignmentChunk(type='delete', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=0), AlignmentChunk(type='equal', ref_start_idx=1, ref_end_idx=8, hyp_start_idx=0, hyp_end_idx=7), AlignmentChunk(type='substitute', ref_start_idx=8, ref_end_idx=9, hyp_start_idx=7, hyp_end_idx=8), AlignmentChunk(type='equal', ref_start_idx=9, ref_end_idx=17, hyp_start_idx=8, hyp_end_idx=16)]]","[['do', 'you', 'have', 'any', 'family', 'history', 'of', 'any', 'heart', 'conditions', 'or', 'any', 'cancers', 'or', 'anything', 'like', 'that']]","[['you', 'have', 'any', 'family', 'history', 'of', 'any', 'hot', 'conditions', 'or', 'any', 'cancers', 'or', 'anything', 'like', 'that']]"
